167,0.166,1.199002,14.386269,84.614523,0.0027991638,0.035266591,0.24822389
168,0.167,1.2134305,14.470801,84.559507,0.0028345551,0.035515782,0.24886832
169,0.168,1.2279435,14.555277,84.503839,0.002870196,0.035765623,0.24951674
170,0.169,1.242541,14.639696,84.44752,0.002906087,0.036016118,0.25016915
171,0.17,1.2572228,14.724058,84.390549,0.0029422289,0.036267272,0.25082557
172,0.171,1.271989,14.808362,84.332925,0.0029786222,0.036519088,0.25148601
173,0.172,1.2868395,14.892608,84.274647,0.0030152677,0.036771571,0.25215048
174,0.173,1.3017742,14.976794,84.215714,0.003052166,0.037024724,0.25281899
175,0.174,1.316793,15.06092,84.156126,0.0030893178,0.037278552,0.25349157
176,0.175,1.331896,15.144986,84.095882,0.0031267238,0.037533059,0.25416821
177,0.176,1.3470829,15.228991,84.034981,0.0031643846,0.037788248,0.25484894
178,0.177,1.3623539,15.312933,83.973424,0.003202301,0.038044124,0.25553377
179,0.178,1.3777087,15.396813,83.911208,0.0032404736,0.038300691,0.25622271
180,0.179,1.3931474,15.48063,83.848334,0.0032789031,0.038557954,0.25691578
181,0.18,1.4086699,15.564383,83.784802,0.0033175902,0.038815915,0.25761299
182,0.181,1.4242762,15.648072,83.720611,0.0033565356,0.03907458,0.25831435
183,0.182,1.439966,15.731695,83.655761,0.00339574,0.039333953,0.25901988
184,0.183,1.4557395,15.815253,83.590251,0.0034352042,0.039594037,0.2597296
185,0.184,1.4715965,15.898744,83.524081,0.0034749288,0.039854838,0.26044352
186,0.185,1.4875369,15.982168,83.457252,0.0035149146,0.040116359,0.26116165
187,0.186,1.5035607,16.065524,83.389762,0.0035551623,0.040378604,0.26188401
188,0.187,1.5196679,16.148811,83.321612,0.0035956725,0.040641578,0.26261061
189,0.188,1.5358583,16.23203,83.252802,0.0036364462,0.040905285,0.26334148
190,0.189,1.5521319,16.315178,83.183331,0.0036774838,0.041169729,0.26407662
191,0.19,1.5684886,16.398256,83.1132,0.0037187864,0.041434915,0.26481605
192,0.191,1.5849283,16.481263,83.042409,0.0037603544,0.041700846,0.2655598
193,0.192,1.601451,16.564198,82.970958,0.0038021888,0.041967528,0.26630787
194,0.193,1.6180566,16.647061,82.898848,0.0038442902,0.042234965,0.26706028
195,0.194,1.6347451,16.729851,82.826077,0.0038866595,0.04250316,0.26781705
196,0.195,1.6515163,16.812567,82.752647,0.0039292973,0.042772119,0.2685782
197,0.196,1.6683701,16.895208,82.678558,0.0039722045,0.043041845,0.26934374
198,0.197,1.6853066,16.977775,82.60381,0.0040153818,0.043312344,0.27011369
199,0.198,1.7023256,17.060266,82.528404,0.0040588299,0.043583619,0.27088807
